sampleid,x,y
6022,1024,0
6023,710,1
6024,105,1
6025,296,1
6026,97,1
6027,115,1
6028,824,1
6029,781,1
6030,628,1
6031,639,1
6032,24,1
6033,907,1
6034,690,1
6035,343,1
6036,956,1
6037,52,1
6038,287,1
6039,113,1
6040,996,1
6041,361,1
6042,708,1
6043,145,1
6044,254,1
6045,92,1
6046,326,1
6047,304,1
6048,764,1
6049,653,1
6050,264,1
6051,597,1
6052,104,1
6053,144,1
6054,67,1
6055,120,1
6056,203,1
6057,534,1
6058,261,1
6059,274,1
6060,541,1
6061,786,1
6062,705,1
6063,249,1
6064,913,1
6065,61,1
6066,565,1
6067,1014,0
6068,648,1
6069,368,1
6070,101,1
6071,166,1
6072,380,1
6073,872,1
6074,878,1
6075,353,1
6076,120,1
6077,345,1
6078,466,1
6079,574,1
6080,430,1
6081,251,1
6082,936,1
6083,869,1
6084,259,1
6085,355,1
6086,520,1
6087,846,1
6088,312,1
6089,350,1
6090,733,1
6091,12,1
6092,295,1
6093,506,1
6094,218,1
6095,606,1
6096,529,1
6097,258,1
6098,162,1
6099,992,1
6100,288,1
6101,44,1
6102,944,1
6103,986,1
6104,561,1
6105,47,1
6106,281,1
6107,137,1
6108,733,1
6109,1000,1
6110,992,1
6111,746,1
6112,779,1
6113,892,1
6114,804,1
6115,654,1
6116,553,1
6117,690,1
6118,781,1
6119,818,1
6120,891,1
6121,452,1
6122,467,1
6123,872,1
6124,453,1
6125,729,1
6126,715,1
6127,109,1
6128,343,1
6129,737,1
6130,134,1
6131,373,1
6132,841,1
6133,456,1
6134,640,1
6135,200,1
6136,563,1
6137,95,1
6138,242,1
6139,788,1
6140,999,1
6141,326,1
6142,553,1
6143,210,1
6144,13,1
6145,298,1
6146,997,1
6147,692,1
6148,925,1
6149,636,1
6150,603,1
6151,46,1
6152,331,1
6153,803,1
6154,706,1
6155,260,1
6156,308,1
6157,513,1
6158,269,1
6159,431,1
6160,957,1
6161,800,1
6162,249,1
6163,261,1
6164,379,1
6165,97,1
6166,298,1
6167,959,1
6168,862,1
6169,209,1
6170,178,1
6171,225,1
6172,193,1
6173,31,1
6174,389,1
6175,407,1
6176,70,1
6177,593,1
6178,550,1
6179,885,1
6180,760,1
6181,679,1
6182,777,1
6183,623,1
6184,1018,0
6185,925,1
6186,447,1
6187,504,1
6188,517,1
6189,712,1
6190,1022,0
6191,818,1
6192,830,1
6193,470,1
6194,254,1
6195,633,1
6196,466,1
6197,466,1
6198,305,1
6199,608,1
6200,383,1
6201,719,1
6202,895,1
6203,467,1
6204,487,1
6205,729,1
6206,368,1
6207,593,1
6208,434,1
6209,77,1
6210,788,1
6211,831,1
6212,930,1
6213,776,1
6214,420,1
6215,685,1
6216,745,1
6217,653,1
6218,505,1
6219,220,1
6220,83,1
6221,840,1
6222,912,1
6223,667,1
6224,318,1
6225,388,1
6226,105,1
6227,813,1
6228,122,1
6229,924,1
6230,235,1
6231,757,1
6232,271,1
6233,902,1
6234,910,1
6235,854,1
6236,127,1
6237,138,1
6238,219,1
6239,159,1
6240,175,1
6241,513,1
6242,363,1
6243,310,1
6244,993,1
6245,991,1
6246,407,1
6247,555,1
6248,593,1
6249,223,1
6250,901,1
6251,120,1
6252,1021,0
6253,874,1
6254,231,1
6255,478,1
6256,919,1
6257,655,1
6258,813,1
6259,31,1
6260,355,1
6261,979,1
6262,105,1
6263,736,1
6264,975,1
6265,664,1
6266,988,1
6267,196,1
6268,604,1
6269,135,1
6270,929,1
6271,813,1
6272,484,1
6273,254,1
6274,339,1
6275,740,1
6276,846,1
6277,392,1
6278,462,1
6279,88,1
6280,760,1
6281,835,1
6282,430,1
6283,769,1
6284,447,1
6285,251,1
6286,274,1
6287,313,1
6288,1021,0
6289,76,1
6290,801,1
6291,13,1
6292,929,1
6293,22,1
6294,138,1
6295,529,1
6296,795,1
6297,727,1
6298,15,1
6299,85,1
6300,827,1
6301,946,1
6302,513,1
6303,982,1
6304,153,1
6305,101,1
6306,996,1
6307,333,1
6308,979,1
6309,848,1
6310,898,1
6311,384,1
6312,853,1
6313,797,1
6314,185,1
6315,726,1
6316,246,1
6317,541,1
6318,352,1
6319,797,1
6320,683,1
6321,360,1
6322,315,1
6323,479,1
6324,929,1
6325,361,1
6326,67,1
6327,257,1
6328,91,1
6329,59,1
6330,28,1
6331,601,1
6332,195,1
6333,587,1
6334,580,1
6335,804,1
6336,729,1
6337,89,1
6338,424,1
6339,494,1
6340,813,1
6341,466,1
6342,978,1
6343,851,1
6344,9,1
6345,771,1
6346,520,1
6347,75,1
6348,365,1
6349,224,1
6350,560,1
6351,155,1
6352,634,1
6353,337,1
6354,763,1
6355,737,1
6356,270,1
6357,206,1
6358,316,1
6359,135,1
6360,1014,0
6361,726,1
6362,795,1
6363,938,1
6364,423,1
6365,168,1
6366,693,1
6367,59,1
6368,852,1
6369,985,1
6370,652,1
6371,799,1
6372,296,1
6373,709,1
6374,401,1
6375,751,1
6376,245,1
6377,628,1
6378,371,1
6379,164,1
6380,278,1
6381,505,1
6382,593,1
6383,1009,0
6384,280,1
6385,95,1
6386,387,1
6387,886,1
6388,526,1
6389,269,1
6390,555,1
6391,546,1
6392,492,1
6393,730,1
6394,950,1
6395,1008,0
6396,533,1
6397,994,1
6398,519,1
6399,778,1
6400,410,1
6401,953,1
6402,317,1
6403,120,1
6404,748,1
6405,269,1
6406,525,1
6407,752,1
6408,321,1
6409,167,1
6410,714,1
6411,357,1
6412,103,1
6413,371,1
6414,340,1
6415,671,1
6416,331,1
6417,653,1
6418,790,1
6419,855,1
6420,21,1
6421,673,1
6422,679,1
6423,1019,0
6424,42,1
6425,897,1
6426,544,1
6427,393,1
6428,528,1
6429,546,1
6430,610,1
6431,196,1
6432,521,1
6433,864,1
6434,63,1
6435,899,1
6436,785,1
6437,69,1
6438,978,1
6439,633,1
6440,771,1
6441,202,1
6442,742,1
6443,590,1
6444,1025,0
6445,828,1
6446,826,1
6447,458,1
6448,746,1
6449,523,1
6450,353,1
6451,229,1
6452,991,1
6453,987,1
6454,310,1
6455,316,1
6456,149,1
6457,238,1
6458,926,1
6459,657,1
6460,184,1
6461,591,1
6462,384,1
6463,478,1
6464,807,1
6465,733,1
6466,903,1
6467,873,1
6468,387,1
6469,706,1
6470,880,1
6471,765,1
6472,744,1
6473,718,1
6474,71,1
6475,731,1
6476,123,1
6477,321,1
6478,714,1
6479,815,1
6480,228,1
6481,1014,0
6482,419,1
6483,975,1
6484,819,1
6485,303,1
6486,132,1
6487,978,1
6488,805,1
6489,515,1
6490,43,1
6491,170,1
6492,319,1
6493,125,1
6494,23,1
6495,864,1
6496,230,1
6497,439,1
6498,158,1
6499,741,1
6500,234,1
6501,334,1
6502,182,1
6503,866,1
6504,467,1
6505,355,1
6506,999,1
6507,385,1
6508,873,1
6509,281,1
6510,291,1
6511,847,1
6512,553,1
6513,464,1
6514,215,1
6515,467,1
6516,147,1
6517,730,1
6518,14,1
6519,1012,0
6520,1021,0
6521,357,1
6522,657,1
6523,419,1
6524,659,1
6525,888,1
6526,773,1
6527,628,1
6528,949,1
6529,1001,0
6530,472,1
6531,180,1
6532,843,1
6533,112,1
6534,252,1
6535,967,1
6536,899,1
6537,900,1
6538,247,1
6539,271,1
6540,559,1
6541,410,1
6542,251,1
6543,447,1
6544,1021,0
6545,719,1
6546,56,1
6547,301,1
6548,558,1
6549,342,1
6550,836,1
6551,35,1
6552,1016,0
6553,752,1
6554,671,1
6555,352,1
6556,346,1
6557,342,1
6558,379,1
6559,228,1
6560,444,1
6561,679,1
6562,724,1
6563,747,1
6564,39,1
6565,525,1
6566,329,1
6567,208,1
6568,570,1
6569,183,1
6570,710,1
6571,596,1
6572,674,1
6573,19,1
6574,411,1
6575,39,1
6576,693,1
6577,534,1
6578,569,1
6579,651,1
6580,759,1
6581,416,1
6582,1017,0
6583,546,1
6584,783,1
6585,734,1
6586,871,1
6587,39,1
6588,736,1
6589,261,1
6590,941,1
6591,24,1
6592,854,1
6593,536,1
6594,828,1
6595,465,1
6596,49,1
6597,684,1
6598,697,1
6599,837,1
6600,50,1
6601,310,1
6602,849,1
6603,937,1
6604,88,1
6605,945,1
6606,832,1
6607,973,1
6608,760,1
6609,697,1
6610,111,1
6611,99,1
6612,346,1
6613,708,1
6614,765,1
6615,787,1
6616,509,1
6617,433,1
6618,575,1
6619,464,1
6620,443,1
6621,447,1
6622,627,1
6623,722,1
6624,540,1
6625,700,1
6626,1003,0
6627,459,1
6628,707,1
6629,997,1
6630,498,1
6631,529,1
6632,259,1
6633,981,1
6634,130,1
6635,435,1
6636,494,1
6637,645,1
6638,891,1
6639,197,1
6640,745,1
6641,991,1
6642,514,1
6643,700,1
6644,123,1
6645,181,1
6646,1017,0
6647,999,1
6648,906,1
6649,410,1
6650,9,1
6651,490,1
6652,962,1
6653,588,1
6654,823,1
6655,599,1
6656,150,1
6657,118,1
6658,457,1
6659,714,1
6660,888,1
6661,670,1
6662,187,1
6663,368,1
6664,66,1
6665,297,1
6666,343,1
6667,616,1
6668,923,1
6669,26,1
6670,760,1
6671,753,1
6672,391,1
6673,997,1
6674,552,1
6675,571,1
6676,331,1
6677,542,1
6678,613,1
6679,488,1
6680,730,1
6681,180,1
6682,753,1
6683,255,1
6684,816,1
6685,645,1
6686,373,1
6687,806,1
6688,57,1
6689,414,1
6690,978,1
6691,923,1
6692,196,1
6693,420,1
6694,835,1
6695,159,1
6696,541,1
6697,171,1
6698,742,1
6699,995,1
6700,980,1
6701,92,1
6702,679,1
6703,588,1
6704,972,1
6705,606,1
6706,73,1
6707,364,1
6708,298,1
6709,115,1
6710,613,1
6711,639,1
6712,194,1
6713,262,1
6714,863,1
6715,88,1
6716,689,1
6717,605,1
6718,874,1
6719,467,1
6720,174,1
6721,1025,0
6722,288,1
6723,638,1
6724,85,1
6725,278,1
6726,361,1
6727,718,1
6728,719,1
6729,805,1
6730,46,1
6731,600,1
6732,929,1
6733,529,1
6734,512,1
6735,396,1
6736,819,1
6737,166,1
6738,871,1
6739,772,1
6740,700,1
6741,191,1
6742,51,1
6743,636,1
6744,0,1
6745,79,1
6746,472,1
6747,51,1
6748,901,1
6749,203,1
6750,454,1
6751,862,1
6752,644,1
6753,647,1
6754,118,1
6755,722,1
6756,773,1
6757,461,1
6758,662,1
6759,7,1
6760,705,1
6761,138,1
6762,301,1
6763,442,1
6764,876,1
6765,96,1
6766,700,1
6767,959,1
6768,170,1
6769,97,1
6770,750,1
6771,914,1
6772,50,1
6773,116,1
6774,653,1
6775,177,1
6776,81,1
6777,210,1
6778,124,1
6779,160,1
6780,122,1
6781,222,1
6782,604,1
6783,33,1
6784,62,1
6785,33,1
6786,999,1
6787,350,1
6788,59,1
6789,975,1
6790,686,1
6791,476,1
6792,178,1
6793,848,1
6794,757,1
6795,197,1
6796,317,1
6797,241,1
6798,935,1
6799,765,1
6800,204,1
6801,784,1
6802,300,1
6803,713,1
6804,603,1
6805,60,1
6806,438,1
6807,675,1
6808,648,1
6809,779,1
6810,635,1
6811,325,1
6812,70,1
6813,930,1
6814,122,1
6815,467,1
6816,357,1
6817,315,1
6818,910,1
6819,94,1
6820,375,1
6821,546,1
6822,750,1
6823,330,1
6824,968,1
6825,449,1
6826,452,1
6827,603,1
6828,42,1
6829,642,1
6830,899,1
6831,1010,0
6832,496,1
6833,954,1
6834,323,1
6835,214,1
6836,220,1
6837,331,1
6838,330,1
6839,434,1
6840,1008,0
6841,307,1
6842,871,1
6843,781,1
6844,972,1
6845,882,1
6846,133,1
6847,390,1
6848,621,1
6849,602,1
6850,887,1
6851,547,1
6852,480,1
6853,419,1
6854,997,1
6855,636,1
6856,153,1
6857,383,1
6858,869,1
6859,290,1
6860,214,1
6861,49,1
6862,1005,0
6863,244,1
6864,496,1
6865,799,1
6866,756,1
6867,921,1
6868,16,1
6869,112,1
6870,174,1
6871,678,1
6872,760,1
6873,869,1
6874,472,1
6875,314,1
6876,634,1
6877,952,1
6878,349,1
6879,876,1
6880,660,1
6881,324,1
6882,356,1
6883,14,1
6884,56,1
6885,29,1
6886,390,1
6887,785,1
6888,856,1
6889,981,1
6890,95,1
6891,956,1
6892,1025,0
6893,579,1
6894,763,1
6895,187,1
6896,914,1
6897,536,1
6898,228,1
6899,17,1
6900,1014,0
6901,263,1
6902,785,1
6903,820,1
6904,638,1
6905,416,1
6906,265,1
6907,628,1
6908,179,1
6909,771,1
6910,842,1
6911,645,1
6912,337,1
6913,900,1
6914,330,1
6915,908,1
6916,1022,0
6917,391,1
6918,2,1
6919,768,1
6920,897,1
6921,320,1
6922,623,1
6923,902,1
6924,715,1
6925,93,1
6926,1005,0
6927,108,1
6928,525,1
6929,543,1
6930,979,1
6931,571,1
6932,14,1
6933,827,1
6934,658,1
6935,160,1
6936,234,1
6937,221,1
6938,119,1
6939,48,1
6940,40,1
6941,778,1
6942,137,1
6943,437,1
6944,793,1
6945,540,1
6946,964,1
6947,208,1
6948,767,1
6949,40,1
6950,92,1
6951,549,1
6952,415,1
6953,423,1
6954,820,1
6955,676,1
6956,7,1
6957,518,1
6958,1023,0
6959,526,1
6960,807,1
6961,102,1
6962,311,1
6963,485,1
6964,461,1
6965,290,1
6966,15,1
6967,308,1
6968,644,1
6969,183,1
6970,352,1
6971,336,1
6972,26,1
6973,151,1
6974,521,1
6975,982,1
6976,471,1
6977,890,1
6978,934,1
6979,680,1
6980,406,1
6981,102,1
6982,891,1
6983,386,1
6984,759,1
6985,696,1
6986,911,1
6987,649,1
6988,485,1
6989,156,1
6990,892,1
6991,581,1
6992,281,1
6993,453,1
6994,14,1
6995,160,1
6996,71,1
6997,259,1
6998,648,1
6999,514,1
7000,916,1
7001,233,1
7002,294,1
7003,972,1
7004,602,1
7005,18,1
7006,592,1
7007,805,1
7008,458,1
7009,815,1
7010,643,1
7011,200,1
7012,813,1
7013,885,1
7014,784,1
7015,437,1
7016,896,1
7017,716,1
7018,920,1
7019,465,1
7020,405,1
7021,12,1
7022,597,1
7023,702,1
7024,568,1
7025,940,1
7026,365,1
7027,567,1
7028,860,1
7029,57,1
7030,853,1
7031,938,1
7032,331,1
7033,94,1
7034,631,1
7035,276,1
7036,488,1
7037,2,1
7038,355,1
7039,735,1
7040,843,1
7041,717,1
7042,832,1
7043,931,1
7044,600,1
7045,768,1
7046,397,1
7047,445,1
7048,238,1
7049,97,1
7050,763,1
7051,941,1
7052,416,1
7053,394,1
7054,252,1
7055,926,1
7056,540,1
7057,671,1
7058,526,1
7059,570,1
7060,164,1
7061,777,1
7062,347,1
7063,805,1
7064,193,1
7065,274,1
7066,472,1
7067,403,1
7068,393,1
7069,974,1
7070,316,1
7071,587,1
7072,802,1
7073,191,1
7074,364,1
7075,880,1
7076,597,1
7077,612,1
7078,538,1
7079,337,1
7080,479,1
7081,759,1
7082,230,1
7083,9,1
7084,496,1
7085,874,1
7086,573,1
7087,788,1
7088,124,1
7089,393,1
7090,275,1
7091,890,1
7092,391,1
7093,480,1
7094,71,1
7095,741,1
7096,417,1
7097,54,1
7098,792,1
7099,1006,0
7100,461,1
7101,871,1
7102,142,1
7103,747,1
7104,127,1
7105,936,1
7106,108,1
7107,940,1
7108,688,1
7109,998,1
7110,38,1
7111,560,1
7112,549,1
7113,765,1
7114,356,1
7115,482,1
7116,416,1
7117,759,1
7118,240,1
7119,443,1
7120,339,1
7121,67,1
7122,717,1
7123,466,1
7124,299,1
7125,540,1
7126,40,1
7127,640,1
7128,489,1
7129,57,1
7130,821,1
7131,865,1
7132,839,1
7133,477,1
7134,724,1
7135,54,1
7136,755,1
7137,677,1
7138,247,1
7139,954,1
7140,531,1
7141,781,1
7142,30,1
7143,800,1
7144,794,1
7145,681,1
7146,895,1
7147,196,1
7148,371,1
7149,708,1
7150,579,1
7151,742,1
7152,522,1
7153,583,1
7154,923,1
7155,321,1
7156,189,1
7157,5,1
7158,686,1
7159,885,1
7160,395,1
7161,782,1
7162,211,1
7163,785,1
7164,562,1
7165,970,1
7166,65,1
7167,12,1
7168,395,1
7169,448,1
7170,83,1
7171,514,1
7172,1019,0
7173,653,1
7174,969,1
7175,420,1
7176,264,1
7177,147,1
7178,993,1
7179,658,1
7180,136,1
7181,1013,0
7182,460,1
7183,581,1
7184,130,1
7185,816,1
7186,351,1
7187,142,1
7188,915,1
7189,965,1
7190,822,1
7191,122,1
7192,820,1
7193,367,1
7194,120,1
7195,682,1
7196,680,1
7197,13,1
7198,577,1
7199,524,1
7200,509,1
7201,436,1
7202,870,1
7203,4,1
7204,783,1
7205,53,1
7206,133,1
7207,207,1
7208,367,1
7209,564,1
7210,807,1
7211,284,1
7212,149,1
7213,815,1
7214,1025,0
7215,505,1
7216,830,1
7217,165,1
7218,252,1
7219,604,1
7220,614,1
7221,71,1
7222,362,1
7223,768,1
7224,829,1
7225,485,1
7226,754,1
7227,815,1
7228,27,1
7229,576,1
7230,884,1
7231,101,1
7232,867,1
7233,335,1
7234,881,1
7235,663,1
7236,471,1
7237,462,1
7238,275,1
7239,602,1
7240,764,1
7241,325,1
7242,398,1
7243,864,1
7244,820,1
7245,296,1
7246,169,1
7247,146,1
7248,276,1
7249,975,1
7250,53,1
7251,498,1
7252,27,1
7253,735,1
7254,12,1
7255,670,1
7256,1005,0
7257,187,1
7258,490,1
7259,879,1
7260,855,1
7261,45,1
7262,454,1
7263,645,1
7264,680,1
7265,799,1
7266,62,1
7267,558,1
7268,154,1
7269,1006,0
7270,597,1
7271,375,1
7272,271,1
7273,358,1
7274,814,1
7275,335,1
7276,982,1
7277,3,1
7278,582,1
7279,250,1
7280,113,1
7281,523,1
7282,505,1
7283,749,1
7284,167,1
7285,893,1
7286,336,1
7287,703,1
7288,775,1
7289,837,1
7290,236,1
7291,327,1
7292,61,1
7293,787,1
7294,567,1
7295,39,1
7296,94,1
7297,984,1
7298,561,1
7299,68,1
7300,156,1
7301,457,1
7302,854,1
7303,987,1
7304,223,1
7305,610,1
7306,149,1
7307,227,1
7308,498,1
7309,35,1
7310,985,1
7311,569,1
7312,802,1
7313,721,1
7314,266,1
7315,863,1
7316,337,1
7317,478,1
7318,560,1
7319,766,1
7320,932,1
7321,189,1
7322,723,1
7323,18,1
7324,764,1
7325,45,1
7326,991,1
7327,536,1
7328,694,1
7329,248,1
7330,607,1
7331,127,1
7332,476,1
7333,482,1
7334,627,1
7335,73,1
7336,472,1
7337,696,1
7338,776,1
7339,945,1
7340,707,1
7341,40,1
7342,744,1
7343,465,1
7344,18,1
7345,802,1
7346,772,1
7347,996,1
7348,217,1
7349,491,1
7350,324,1
7351,681,1
7352,783,1
7353,309,1
7354,269,1
7355,1002,0
7356,795,1
7357,414,1
7358,873,1
7359,365,1
7360,192,1
7361,147,1
7362,833,1
7363,525,1
7364,235,1
7365,715,1
7366,626,1
7367,951,1
7368,113,1
7369,342,1
7370,160,1
7371,345,1
7372,628,1
7373,507,1
7374,411,1
7375,17,1
7376,684,1
7377,394,1
7378,192,1
7379,967,1
7380,49,1
7381,352,1
7382,41,1
7383,1021,0
7384,563,1
7385,48,1
7386,642,1
7387,102,1
7388,180,1
7389,370,1
7390,157,1
7391,700,1
7392,183,1
7393,865,1
7394,149,1
7395,151,1
7396,344,1
7397,741,1
7398,477,1
7399,997,1
7400,967,1
7401,995,1
7402,343,1
7403,856,1
7404,489,1
7405,688,1
7406,544,1
7407,897,1
7408,321,1
7409,21,1
7410,326,1
7411,95,1
7412,103,1
7413,326,1
7414,734,1
7415,68,1
7416,426,1
7417,475,1
7418,10,1
7419,217,1
7420,447,1
7421,352,1
7422,992,1
7423,678,1
7424,35,1
7425,691,1
7426,280,1
7427,76,1
7428,866,1
7429,136,1
7430,356,1
7431,475,1
7432,191,1
7433,826,1
7434,57,1
7435,790,1
7436,89,1
7437,736,1
7438,87,1
7439,332,1
7440,524,1
7441,830,1
7442,1000,1
7443,232,1
7444,653,1
7445,225,1
7446,134,1
7447,1023,0
7448,981,1
7449,677,1
7450,745,1
7451,162,1
7452,423,1
7453,658,1
7454,693,1
7455,310,1
7456,50,1
7457,624,1
7458,724,1
7459,144,1
7460,75,1
7461,92,1
7462,722,1
7463,968,1
7464,586,1
7465,788,1
7466,254,1
7467,466,1
7468,845,1
7469,742,1
7470,16,1
7471,1007,0
7472,833,1
7473,169,1
7474,576,1
7475,55,1
7476,454,1
7477,36,1
7478,781,1
7479,457,1
7480,215,1
7481,890,1
7482,560,1
7483,950,1
7484,435,1
7485,740,1
7486,212,1
7487,548,1
7488,239,1
7489,960,1
7490,271,1
7491,77,1
7492,991,1
7493,884,1
7494,296,1
7495,184,1
7496,78,1
7497,406,1
7498,229,1
7499,11,1
7500,181,1
7501,892,1
7502,915,1
7503,755,1
7504,625,1
7505,952,1
7506,789,1
7507,516,1
7508,885,1
7509,662,1
7510,335,1
7511,288,1
7512,756,1
7513,243,1
7514,54,1
7515,891,1
7516,895,1
7517,213,1
7518,37,1
7519,528,1
7520,499,1
7521,597,1
7522,311,1
7523,402,1
7524,366,1
7525,718,1
7526,1014,0
7527,493,1
7528,799,1
7529,531,1
7530,400,1
7531,19,1
7532,800,1
7533,185,1
7534,799,1
7535,118,1
7536,806,1
7537,711,1
7538,888,1
7539,322,1
7540,909,1
7541,599,1
7542,679,1
7543,537,1
7544,249,1
7545,507,1
7546,171,1
7547,584,1
7548,758,1
7549,73,1
7550,362,1
7551,608,1
7552,88,1
7553,391,1
7554,750,1
7555,808,1
7556,171,1
7557,86,1
7558,969,1
7559,133,1
7560,152,1
7561,1010,0
7562,52,1
7563,889,1
7564,501,1
7565,225,1
7566,8,1
7567,898,1
7568,511,1
7569,822,1
7570,556,1
7571,865,1
7572,29,1
7573,495,1
7574,503,1
7575,731,1
7576,120,1
7577,375,1
7578,630,1
7579,33,1
7580,848,1
7581,311,1
7582,921,1
7583,775,1
7584,148,1
7585,604,1
7586,365,1
7587,811,1
7588,1003,0
7589,299,1
7590,754,1
7591,125,1
7592,400,1
7593,717,1
7594,218,1
7595,33,1
7596,821,1
7597,795,1
7598,188,1
7599,218,1
7600,388,1
7601,340,1
7602,928,1
7603,267,1
7604,482,1
7605,951,1
7606,395,1
7607,437,1
7608,931,1
7609,878,1
7610,655,1
7611,463,1
7612,346,1
7613,502,1
7614,882,1
7615,122,1
7616,513,1
7617,102,1
7618,366,1
7619,593,1
7620,499,1
7621,585,1
7622,173,1
7623,962,1
7624,606,1
7625,608,1
7626,831,1
7627,941,1
7628,453,1
7629,140,1
7630,797,1
7631,783,1
7632,677,1
7633,794,1
7634,360,1
7635,564,1
7636,657,1
7637,182,1
7638,738,1
7639,636,1
7640,940,1
7641,182,1
7642,928,1
7643,158,1
7644,574,1
7645,461,1
7646,73,1
7647,40,1
7648,293,1
7649,514,1
7650,147,1
7651,59,1
7652,276,1
7653,410,1
7654,757,1
7655,476,1
7656,1010,0
7657,815,1
7658,0,1
7659,771,1
7660,432,1
7661,420,1
7662,602,1
7663,605,1
7664,887,1
7665,622,1
7666,260,1
7667,572,1
7668,694,1
7669,381,1
7670,427,1
7671,604,1
7672,598,1
7673,88,1
7674,490,1
7675,55,1
7676,580,1
7677,241,1
7678,982,1
7679,333,1
7680,393,1
7681,606,1
7682,754,1
7683,411,1
7684,595,1
7685,269,1
7686,411,1
7687,119,1
7688,255,1
7689,265,1
7690,514,1
7691,1001,0
7692,1018,0
7693,293,1
7694,733,1
7695,402,1
7696,101,1
7697,61,1
7698,771,1
7699,724,1
7700,512,1
7701,166,1
7702,467,1
7703,53,1
7704,551,1
7705,10,1
7706,982,1
7707,279,1
7708,446,1
7709,27,1
7710,578,1
7711,314,1
7712,971,1
7713,472,1
7714,211,1
7715,114,1
7716,241,1
7717,1022,0
7718,645,1
7719,646,1
7720,41,1
7721,787,1
7722,433,1
7723,505,1
7724,8,1
7725,162,1
7726,923,1
7727,243,1
7728,448,1
7729,850,1
7730,68,1
7731,78,1
7732,431,1
7733,875,1
7734,527,1
7735,66,1
7736,440,1
7737,693,1
7738,838,1
7739,445,1
7740,713,1
7741,965,1
7742,142,1
7743,727,1
7744,678,1
7745,55,1
7746,237,1
7747,70,1
7748,774,1
7749,176,1
7750,586,1
7751,158,1
7752,264,1
7753,683,1
7754,758,1
7755,598,1
7756,777,1
7757,739,1
7758,567,1
7759,797,1
7760,802,1
7761,70,1
7762,330,1
7763,410,1
7764,882,1
7765,985,1
7766,273,1
7767,706,1
7768,161,1
7769,504,1
7770,968,1
7771,362,1
7772,73,1
7773,935,1
7774,961,1
7775,858,1
7776,577,1
7777,163,1
7778,887,1
7779,81,1
7780,354,1
7781,227,1
7782,669,1
7783,214,1
7784,161,1
7785,831,1
7786,698,1
7787,410,1
7788,348,1
7789,317,1
7790,738,1
7791,537,1
7792,190,1
7793,987,1
7794,92,1
7795,532,1
7796,878,1
7797,157,1
7798,883,1
7799,757,1
7800,554,1
7801,204,1
7802,234,1
7803,569,1
7804,686,1
7805,546,1
7806,704,1
